organism_id	rxn_id	rxn_irreversible	rno_acetaminophen_t1_d1_ctl	rno_acetaminophen_t1_d1_trt
rno	RCR10280	RCR10280_f	1.15	0.872
rno	RCR10280	RCR10280_r	1.15	0.872
rno	RCR10281	RCR10281_f	0.854	1.17
rno	RCR10281	RCR10281_r	0.854	1.17
rno	RCR10282	RCR10282_f	0.854	1.17
rno	RCR10282	RCR10282_r	0.854	1.17
rno	RCR10283	RCR10283_f	0.754	1.33
rno	RCR10283	RCR10283_r	0.754	1.33
rno	RCR10284	RCR10284_f	1.24	3.24
rno	RCR10284	RCR10284_r	1.24	3.24
rno	RCR10285	RCR10285_f	1.24	0.806
rno	RCR10285	RCR10285_r	1.24	0.806
rno	RCR10286	RCR10286_f	1.28	0.783
rno	RCR10286	RCR10286_r	1.28	0.783
rno	RCR10287	RCR10287_f	0.93	1.08
rno	RCR10287	RCR10287_r	0.93	1.08
rno	RCR10288	RCR10288_f	0.767	1.3
rno	RCR10288	RCR10288_r	0.767	1.3
rno	RCR10289	RCR10289_f	0.963	1.04
rno	RCR10289	RCR10289_r	0.963	1.04
rno	RCR10290	RCR10290_f	0.963	1.04
rno	RCR10290	RCR10290_r	0.963	1.04
rno	RCR10291	RCR10291_f	0.963	1.04
rno	RCR10291	RCR10291_r	0.963	1.04
rno	RCR10292	RCR10292_f	1.01	0.988
rno	RCR10292	RCR10292_r	1.01	0.988
rno	RCR10293	RCR10293_f	1.01	0.988
rno	RCR10293	RCR10293_r	1.01	0.988
rno	RCR10294	RCR10294_f	0.963	1.04
rno	RCR10294	RCR10294_r	0.963	1.04
rno	RCR10295	RCR10295_f	1.87	2.14
rno	RCR10295	RCR10295_r	1.87	2.14
rno	RCR10296	RCR10296_f	1	1
rno	RCR10296	RCR10296_r	1	1
rno	RCR10297	RCR10297_f	1.07	0.934
rno	RCR10297	RCR10297_r	1.07	0.934
rno	RCR10298	RCR10298_f	2.12	1.88
rno	RCR10298	RCR10298_r	2.12	1.88
rno	RCR10299	RCR10299_f	1.07	0.934
rno	RCR10299	RCR10299_r	1.07	0.934
rno	RCR10300	RCR10300_f	1.07	0.934
rno	RCR10300	RCR10300_r	1.07	0.934
rno	RCR10301	RCR10301_f	1.6	2.5
rno	RCR10301	RCR10301_r	1.6	2.5
rno	RCR10302	RCR10302_f	1.6	2.5
rno	RCR10302	RCR10302_r	1.6	2.5
rno	RCR10303	RCR10303_f	1.6	2.5
rno	RCR10303	RCR10303_r	1.6	2.5
rno	RCR10304	RCR10304_f	2	2
rno	RCR10304	RCR10304_r	2	2
rno	RCR10305	RCR10305_f	2.15	1.86
rno	RCR10305	RCR10305_r	2.15	1.86
rno	RCR10306	RCR10306_f	2	2
rno	RCR10306	RCR10306_r	2	2
rno	RCR10307	RCR10307_f	0.955	1.05
rno	RCR10307	RCR10307_r	0.955	1.05
rno	RCR10308	RCR10308_f	1.91	2.09
rno	RCR10308	RCR10308_r	1.91	2.09
rno	RCR10309	RCR10309_f	2.24	1.79
rno	RCR10309	RCR10309_r	2.24	1.79
rno	RCR10310	RCR10310_f	0.955	1.05
rno	RCR10310	RCR10310_r	0.955	1.05
rno	RCR10311	RCR10311_f	4	4
rno	RCR10311	RCR10311_r	4	4
rno	RCR10312	RCR10312_f	1.03	0.975
rno	RCR10312	RCR10312_r	1.03	0.975
rno	RCR10313	RCR10313_f	1.03	0.975
rno	RCR10313	RCR10313_r	1.03	0.975
rno	RCR10314	RCR10314_f	3.36	1.19
rno	RCR10314	RCR10314_r	3.36	1.19
rno	RCR10315	RCR10315_f	4	4
rno	RCR10315	RCR10315_r	4	4
rno	RCR10316	RCR10316_f	2	2
rno	RCR10316	RCR10316_r	2	2
rno	RCR10317	RCR10317_f	1	1
rno	RCR10317	RCR10317_r	1	1
rno	RCR10318	RCR10318_f	1.19	0.839
rno	RCR10318	RCR10318_r	1.19	0.839
rno	RCR10319	RCR10319_f	0.828	1.21
rno	RCR10319	RCR10319_r	0.828	1.21
rno	RCR10320	RCR10320_f	0.797	1.25
rno	RCR10320	RCR10320_r	0.797	1.25
rno	RCR10321	RCR10321_f	1.41	2.84
rno	RCR10321	RCR10321_r	1.41	2.84
rno	RCR10322	RCR10322_f	2.99	1.34
rno	RCR10322	RCR10322_r	2.99	1.34
rno	RCR10323	RCR10323_f	0.95	1.05
rno	RCR10323	RCR10323_r	0.95	1.05
rno	RCR10324	RCR10324_f	0.95	1.05
rno	RCR10324	RCR10324_r	0.95	1.05
rno	RCR10325	RCR10325_f	2	2
rno	RCR10325	RCR10325_r	2	2
rno	RCR10326	RCR10326_f	4	4
rno	RCR10326	RCR10326_r	4	4
rno	RCR10327	RCR10327_f	1	1
rno	RCR10327	RCR10327_r	1	1
rno	RCR10328	RCR10328_f	2	2
rno	RCR10328	RCR10328_r	2	2
rno	RCR10329	RCR10329_f	0.613	1.63
rno	RCR10329	RCR10329_r	0.613	1.63
rno	RCR10330	RCR10330_f	2	2
rno	RCR10330	RCR10330_r	2	2
rno	RCR10331	RCR10331_f	1.22	0.82
rno	RCR10331	RCR10331_r	1.22	0.82
rno	RCR10332	RCR10332_f	1.22	0.82
rno	RCR10332	RCR10332_r	1.22	0.82
rno	RCR10333	RCR10333_f	1.23	3.26
rno	RCR10333	RCR10333_r	1.23	3.26
rno	RCR10334	RCR10334_f	1.61	2.49
rno	RCR10334	RCR10334_r	1.61	2.49
rno	RCR10335	RCR10335_f	2.59	1.55
rno	RCR10335	RCR10335_r	2.59	1.55
rno	RCR10336	RCR10336_f	1.37	0.732
rno	RCR10336	RCR10336_r	1.37	0.732
rno	RCR10337	RCR10337_f	0.949	1.05
rno	RCR10337	RCR10337_r	0.949	1.05
rno	RCR10338	RCR10338_f	0.999	1
rno	RCR10338	RCR10338_r	0.999	1
rno	RCR10339	RCR10339_f	2	2
rno	RCR10339	RCR10339_r	2	2
rno	RCR10340	RCR10340_f	2.32	1.72
rno	RCR10340	RCR10340_r	2.32	1.72
rno	RCR10341	RCR10341_f	1.7	2.36
rno	RCR10341	RCR10341_r	1.7	2.36
rno	RCR10342	RCR10342_f	0.793	5.04
rno	RCR10342	RCR10342_r	0.793	5.04
rno	RCR10343	RCR10343_f	2.1	1.91
rno	RCR10343	RCR10343_r	2.1	1.91
rno	RCR10344	RCR10344_f	4	4
rno	RCR10344	RCR10344_r	4	4
rno	RCR10345	RCR10345_f	1.98	2.02
rno	RCR10345	RCR10345_r	1.98	2.02
rno	RCR10346	RCR10346_f	2.02	1.98
rno	RCR10346	RCR10346_r	2.02	1.98
rno	RCR10347	RCR10347_f	4	4
rno	RCR10347	RCR10347_r	4	4
rno	RCR10348	RCR10348_f	4	4
rno	RCR10348	RCR10348_r	4	4
rno	RCR10349	RCR10349_f	2.71	1.47
rno	RCR10349	RCR10349_r	2.71	1.47
rno	RCR10350	RCR10350_f	1.69	2.37
rno	RCR10350	RCR10350_r	1.69	2.37
rno	RCR10352	RCR10352_f	1.29	0.775
rno	RCR10352	RCR10352_r	1.29	0.775
rno	RCR10353	RCR10353_f	1.19	0.839
rno	RCR10353	RCR10353_r	1.19	0.839
rno	RCR10354	RCR10354_f	0.857	1.17
rno	RCR10354	RCR10354_r	0.857	1.17
rno	RCR10355	RCR10355_f	2.41	1.66
rno	RCR10355	RCR10355_r	2.41	1.66
rno	RCR10356	RCR10356_f	1.5	0.669
rno	RCR10356	RCR10356_r	1.5	0.669
rno	RCR10357	RCR10357_f	1.1	0.91
rno	RCR10357	RCR10357_r	1.1	0.91
rno	RCR10358	RCR10358_f	0.749	1.34
rno	RCR10358	RCR10358_r	0.749	1.34
rno	RCR10359	RCR10359_f	0.749	1.34
rno	RCR10359	RCR10359_r	0.749	1.34
rno	RCR10360	RCR10360_f	1	1
rno	RCR10360	RCR10360_r	1	1
rno	RCR10361	RCR10361_f	2.03	1.97
rno	RCR10361	RCR10361_r	2.03	1.97
rno	RCR10362	RCR10362_f	0.946	1.06
rno	RCR10362	RCR10362_r	0.946	1.06
rno	RCR10363	RCR10363_f	2	2
rno	RCR10363	RCR10363_r	2	2
rno	RCR10364	RCR10364_f	1	1
rno	RCR10364	RCR10364_r	1	1
rno	RCR10365	RCR10365_f	0.946	1.06
rno	RCR10365	RCR10365_r	0.946	1.06
rno	RCR10366	RCR10366_f	1.89	2.11
rno	RCR10366	RCR10366_r	1.89	2.11
rno	RCR10367	RCR10367_f	1	1
rno	RCR10367	RCR10367_r	1	1
rno	RCR10368	RCR10368_f	1.12	0.891
rno	RCR10368	RCR10368_r	1.12	0.891
rno	RCR10369	RCR10369_f	1.12	0.891
rno	RCR10369	RCR10369_r	1.12	0.891
rno	RCR10370	RCR10370_f	1.12	0.891
rno	RCR10370	RCR10370_r	1.12	0.891
rno	RCR10371	RCR10371_f	2	2
rno	RCR10371	RCR10371_r	2	2
rno	RCR10372	RCR10372_f	1.44	0.693
rno	RCR10372	RCR10372_r	1.44	0.693
rno	RCR10373	RCR10373_f	2	2
rno	RCR10373	RCR10373_r	2	2
rno	RCR10374	RCR10374_f	4	4
rno	RCR10374	RCR10374_r	4	4
rno	RCR10376	RCR10376_f	3.43	1.17
rno	RCR10376	RCR10376_r	3.43	1.17
rno	RCR10377	RCR10377_f	1.47	2.71
rno	RCR10377	RCR10377_r	1.47	2.71
rno	RCR10378	RCR10378_f	2.08	1.93
rno	RCR10378	RCR10378_r	2.08	1.93
rno	RCR10379	RCR10379_f	2.17	1.85
rno	RCR10379	RCR10379_r	2.17	1.85
rno	RCR10380	RCR10380_f	2.24	1.78
rno	RCR10380	RCR10380_r	2.24	1.78
rno	RCR10381	RCR10381_f	2.06	1.94
rno	RCR10381	RCR10381_r	2.06	1.94
rno	RCR10382	RCR10382_f	2.28	1.75
rno	RCR10382	RCR10382_r	2.28	1.75
rno	RCR10383	RCR10383_f	2.09	1.91
rno	RCR10383	RCR10383_r	2.09	1.91
rno	RCR10384	RCR10384_f	1.31	0.766
rno	RCR10384	RCR10384_r	1.31	0.766
rno	RCR10385	RCR10385_f	1.31	0.766
rno	RCR10385	RCR10385_r	1.31	0.766
rno	RCR10386	RCR10386_f	1	1
rno	RCR10386	RCR10386_r	1	1
rno	RCR10387	RCR10387_f	1.31	0.766
rno	RCR10387	RCR10387_r	1.31	0.766
rno	RCR10388	RCR10388_f	1	1
rno	RCR10388	RCR10388_r	1	1
rno	RCR10389	RCR10389_f	1.87	2.14
rno	RCR10389	RCR10389_r	1.87	2.14
rno	RCR10390	RCR10390_f	0.862	1.16
rno	RCR10390	RCR10390_r	0.862	1.16
rno	RCR10391	RCR10391_f	1.96	2.04
rno	RCR10391	RCR10391_r	1.96	2.04
rno	RCR10392	RCR10392_f	2.34	1.71
rno	RCR10392	RCR10392_r	2.34	1.71
rno	RCR10393	RCR10393_f	1.17	0.854
rno	RCR10393	RCR10393_r	1.17	0.854
rno	RCR10394	RCR10394_f	3.45	0.29
rno	RCR10394	RCR10394_r	3.45	0.29
rno	RCR10395	RCR10395_f	3.26	1.23
rno	RCR10395	RCR10395_r	3.26	1.23
rno	RCR10396	RCR10396_f	1.02	0.976
rno	RCR10396	RCR10396_r	1.02	0.976
rno	RCR10397	RCR10397_f	4	4
rno	RCR10397	RCR10397_r	4	4
rno	RCR10398	RCR10398_f	0.843	1.19
rno	RCR10398	RCR10398_r	0.843	1.19
rno	RCR10399	RCR10399_f	0.906	1.1
rno	RCR10399	RCR10399_r	0.906	1.1
rno	RCR10400	RCR10400_f	3.62	1.11
rno	RCR10400	RCR10400_r	3.62	1.11
rno	RCR10401	RCR10401_f	2	2
rno	RCR10401	RCR10401_r	2	2
rno	RCR10402	RCR10402_f	1.01	0.99
rno	RCR10402	RCR10402_r	1.01	0.99
rno	RCR10403	RCR10403_f	0.991	1.01
rno	RCR10403	RCR10403_r	0.991	1.01
rno	RCR10404	RCR10404_f	1.63	2.46
rno	RCR10404	RCR10404_r	1.63	2.46
rno	RCR10405	RCR10405_f	2.24	1.78
rno	RCR10405	RCR10405_r	2.24	1.78
rno	RCR10406	RCR10406_f	1.04	0.961
rno	RCR10406	RCR10406_r	1.04	0.961
rno	RCR10407	RCR10407_f	0.826	1.21
rno	RCR10407	RCR10407_r	0.826	1.21
rno	RCR10408	RCR10408_f	1.04	0.961
rno	RCR10408	RCR10408_r	1.04	0.961
rno	RCR10409	RCR10409_f	0.954	1.05
rno	RCR10409	RCR10409_r	0.954	1.05
rno	RCR10410	RCR10410_f	0.968	1.03
rno	RCR10410	RCR10410_r	0.968	1.03
rno	RCR10411	RCR10411_f	1.51	0.663
rno	RCR10411	RCR10411_r	1.51	0.663
rno	RCR10412	RCR10412_f	0.968	1.03
rno	RCR10412	RCR10412_r	0.968	1.03
rno	RCR10413	RCR10413_f	2.08	1.92
rno	RCR10413	RCR10413_r	2.08	1.92
rno	RCR10414	RCR10414_f	2	2
rno	RCR10414	RCR10414_r	2	2
rno	RCR10415	RCR10415_f	1.82	2.2
rno	RCR10415	RCR10415_r	1.82	2.2
rno	RCR10416	RCR10416_f	1.78	2.25
rno	RCR10416	RCR10416_r	1.78	2.25
rno	RCR10417	RCR10417_f	1.43	2.8
rno	RCR10417	RCR10417_r	1.43	2.8
rno	RCR10418	RCR10418_f	2.12	0.471
rno	RCR10418	RCR10418_r	2.12	0.471
rno	RCR10419	RCR10419_f	2	2
rno	RCR10419	RCR10419_r	2	2
rno	RCR10420	RCR10420_f	4	4
rno	RCR10420	RCR10420_r	4	4
rno	RCR10421	RCR10421_f	4	4
rno	RCR10421	RCR10421_r	4	4
rno	RCR10422	RCR10422_f	0.772	1.29
rno	RCR10422	RCR10422_r	0.772	1.29
rno	RCR10423	RCR10423_f	2	2
rno	RCR10423	RCR10423_r	2	2
rno	RCR10424	RCR10424_f	2	2
rno	RCR10424	RCR10424_r	2	2
rno	RCR10425	RCR10425_f	2	2
rno	RCR10425	RCR10425_r	2	2
rno	RCR10426	RCR10426_f	4	4
rno	RCR10426	RCR10426_r	4	4
rno	RCR10427	RCR10427_f	0.704	1.42
rno	RCR10427	RCR10427_r	0.704	1.42
rno	RCR10428	RCR10428_f	1.73	2.32
rno	RCR10428	RCR10428_r	1.73	2.32
rno	RCR10429	RCR10429_f	1	1
rno	RCR10429	RCR10429_r	1	1
rno	RCR10430	RCR10430_f	2	2
rno	RCR10430	RCR10430_r	2	2
rno	RCR10431	RCR10431_f	2	2
rno	RCR10431	RCR10431_r	2	2
rno	RCR10432	RCR10432_f	0.955	1.05
rno	RCR10432	RCR10432_r	0.955	1.05
rno	RCR10433	RCR10433_f	2.29	1.74
rno	RCR10433	RCR10433_r	2.29	1.74
rno	RCR10434	RCR10434_f	2.29	1.74
rno	RCR10434	RCR10434_r	2.29	1.74
rno	RCR10435	RCR10435_f	1.01	0.994
rno	RCR10435	RCR10435_r	1.01	0.994
rno	RCR10436	RCR10436_f	2.25	1.77
rno	RCR10436	RCR10436_r	2.25	1.77
rno	RCR10437	RCR10437_f	1.74	2.3
rno	RCR10437	RCR10437_r	1.74	2.3
rno	RCR10438	RCR10438_f	2.22	1.8
rno	RCR10438	RCR10438_r	2.22	1.8
rno	RCR10439	RCR10439_f	2	2
rno	RCR10439	RCR10439_r	2	2
rno	RCR10440	RCR10440_f	1	1
rno	RCR10440	RCR10440_r	1	1
rno	RCR10441	RCR10441_f	0.994	1.01
rno	RCR10441	RCR10441_r	0.994	1.01
rno	RCR10442	RCR10442_f	4	4
rno	RCR10442	RCR10442_r	4	4
rno	RCR10443	RCR10443_f	0.774	1.29
rno	RCR10443	RCR10443_r	0.774	1.29
rno	RCR10444	RCR10444_f	1.2	0.837
rno	RCR10444	RCR10444_r	1.2	0.837
rno	RCR10445	RCR10445_f	3.16	1.26
rno	RCR10445	RCR10445_r	3.16	1.26
rno	RCR10446	RCR10446_f	2.17	0.461
rno	RCR10446	RCR10446_r	2.17	0.461
rno	RCR10447	RCR10447_f	1.35	2.97
rno	RCR10447	RCR10447_r	1.35	2.97
rno	RCR10448	RCR10448_f	1.02	3.92
rno	RCR10448	RCR10448_r	1.02	3.92
rno	RCR10449	RCR10449_f	3.28	1.22
rno	RCR10449	RCR10449_r	3.28	1.22
rno	RCR10450	RCR10450_f	2.36	1.69
rno	RCR10450	RCR10450_r	2.36	1.69
rno	RCR10451	RCR10451_f	1.19	3.35
rno	RCR10451	RCR10451_r	1.19	3.35
rno	RCR10452	RCR10452_f	1.7	2.36
rno	RCR10452	RCR10452_r	1.7	2.36
rno	RCR10453	RCR10453_f	1.89	2.11
rno	RCR10453	RCR10453_r	1.89	2.11
rno	RCR10454	RCR10454_f	1.02	0.981
rno	RCR10454	RCR10454_r	1.02	0.981
rno	RCR10455	RCR10455_f	0.841	1.19
rno	RCR10455	RCR10455_r	0.841	1.19
rno	RCR10456	RCR10456_f	0.759	1.32
rno	RCR10456	RCR10456_r	0.759	1.32
rno	RCR10457	RCR10457_f	1	1
rno	RCR10457	RCR10457_r	1	1
rno	RCR10458	RCR10458_f	2	2
rno	RCR10458	RCR10458_r	2	2
rno	RCR10459	RCR10459_f	4	4
rno	RCR10459	RCR10459_r	4	4
rno	RCR10460	RCR10460_f	0.743	1.35
rno	RCR10460	RCR10460_r	0.743	1.35
rno	RCR10461	RCR10461_f	2	2
rno	RCR10461	RCR10461_r	2	2
rno	RCR10462	RCR10462_f	0.95	1.05
rno	RCR10462	RCR10462_r	0.95	1.05
rno	RCR10463	RCR10463_f	0.78	1.28
rno	RCR10463	RCR10463_r	0.78	1.28
rno	RCR10464	RCR10464_f	1.79	0.558
rno	RCR10464	RCR10464_r	1.79	0.558
rno	RCR10465	RCR10465_f	0.533	1.88
rno	RCR10465	RCR10465_r	0.533	1.88
rno	RCR10466	RCR10466_f	0.397	2.52
rno	RCR10466	RCR10466_r	0.397	2.52
rno	RCR10467	RCR10467_f	0.829	1.21
rno	RCR10467	RCR10467_r	0.829	1.21
rno	RCR10468	RCR10468_f	1.04	0.957
rno	RCR10468	RCR10468_r	1.04	0.957
rno	RCR10469	RCR10469_f	1.27	0.787
rno	RCR10469	RCR10469_r	1.27	0.787
rno	RCR10470	RCR10470_f	1.27	0.787
rno	RCR10470	RCR10470_r	1.27	0.787
rno	RCR10471	RCR10471_f	1.15	0.871
rno	RCR10471	RCR10471_r	1.15	0.871
rno	RCR10472	RCR10472_f	0.984	1.02
rno	RCR10472	RCR10472_r	0.984	1.02
rno	RCR10473	RCR10473_f	1.03	0.975
rno	RCR10473	RCR10473_r	1.03	0.975
rno	RCR10474	RCR10474_f	1.03	0.975
rno	RCR10474	RCR10474_r	1.03	0.975
rno	RCR10475	RCR10475_f	1.2	0.834
rno	RCR10475	RCR10475_r	1.2	0.834
rno	RCR10476	RCR10476_f	1.44	0.692
rno	RCR10476	RCR10476_r	1.44	0.692
rno	RCR10477	RCR10477_f	0.796	1.26
rno	RCR10477	RCR10477_r	0.796	1.26
rno	RCR10478	RCR10478_f	1.33	0.753
rno	RCR10478	RCR10478_r	1.33	0.753
rno	RCR10479	RCR10479_f	1.44	0.692
rno	RCR10479	RCR10479_r	1.44	0.692
rno	RCR10480	RCR10480_f	0.942	1.06
rno	RCR10480	RCR10480_r	0.942	1.06
rno	RCR10481	RCR10481_f	0.942	1.06
rno	RCR10481	RCR10481_r	0.942	1.06
rno	RCR10482	RCR10482_f	0.942	1.06
rno	RCR10482	RCR10482_r	0.942	1.06
rno	RCR10483	RCR10483_f	0.942	1.06
rno	RCR10483	RCR10483_r	0.942	1.06
rno	RCR10484	RCR10484_f	0.942	1.06
rno	RCR10484	RCR10484_r	0.942	1.06
rno	RCR10485	RCR10485_f	0.942	1.06
rno	RCR10485	RCR10485_r	0.942	1.06
rno	RCR10486	RCR10486_f	0.779	1.28
rno	RCR10486	RCR10486_r	0.779	1.28
rno	RCR10487	RCR10487_f	0.779	1.28
rno	RCR10487	RCR10487_r	0.779	1.28
rno	RCR10488	RCR10488_f	1.01	0.988
rno	RCR10488	RCR10488_r	1.01	0.988
rno	RCR10489	RCR10489_f	1.01	0.988
rno	RCR10489	RCR10489_r	1.01	0.988
rno	RCR10490	RCR10490_f	1.04	0.96
rno	RCR10490	RCR10490_r	1.04	0.96
rno	RCR10491	RCR10491_f	0.984	1.02
rno	RCR10491	RCR10491_r	0.984	1.02
rno	RCR10492	RCR10492_f	0.986	1.01
rno	RCR10492	RCR10492_r	0.986	1.01
rno	RCR10493	RCR10493_f	1.12	0.896
rno	RCR10493	RCR10493_r	1.12	0.896
rno	RCR10494	RCR10494_f	2	2
rno	RCR10494	RCR10494_r	2	2
rno	RCR10495	RCR10495_f	0.748	1.34
rno	RCR10495	RCR10495_r	0.748	1.34
rno	RCR10496	RCR10496_f	2.25	1.78
rno	RCR10496	RCR10496_r	2.25	1.78
rno	RCR10497	RCR10497_f	0.829	1.21
rno	RCR10497	RCR10497_r	0.829	1.21
rno	RCR10498	RCR10498_f	0.829	1.21
rno	RCR10498	RCR10498_r	0.829	1.21
rno	RCR10499	RCR10499_f	1.12	0.896
rno	RCR10499	RCR10499_r	1.12	0.896
rno	RCR10500	RCR10500_f	2.4	1.66
rno	RCR10500	RCR10500_r	2.4	1.66
rno	RCR10501	RCR10501_f	1.01	0.988
rno	RCR10501	RCR10501_r	1.01	0.988
rno	RCR10502	RCR10502_f	2.12	1.88
rno	RCR10502	RCR10502_r	2.12	1.88
rno	RCR10503	RCR10503_f	0.788	1.27
rno	RCR10503	RCR10503_r	0.788	1.27
rno	RCR10504	RCR10504_f	1.44	0.692
rno	RCR10504	RCR10504_r	1.44	0.692
rno	RCR10505	RCR10505_f	2.89	1.38
rno	RCR10505	RCR10505_r	2.89	1.38
rno	RCR10506	RCR10506_f	0.611	1.64
rno	RCR10506	RCR10506_r	0.611	1.64
rno	RCR10507	RCR10507_f	0.805	1.24
rno	RCR10507	RCR10507_r	0.805	1.24
rno	RCR10508	RCR10508_f	0.789	1.27
rno	RCR10508	RCR10508_r	0.789	1.27
rno	RCR10509	RCR10509_f	1.68	0.595
rno	RCR10509	RCR10509_r	1.68	0.595
rno	RCR10510	RCR10510_f	1.32	0.76
rno	RCR10510	RCR10510_r	1.32	0.76
rno	RCR10511	RCR10511_f	1	1
rno	RCR10511	RCR10511_r	1	1
rno	RCR10512	RCR10512_f	0.848	1.18
rno	RCR10512	RCR10512_r	0.848	1.18
rno	RCR10513	RCR10513_f	0.88	1.14
rno	RCR10513	RCR10513_r	0.88	1.14
rno	RCR10514	RCR10514_f	1.06	0.945
rno	RCR10514	RCR10514_r	1.06	0.945
rno	RCR10515	RCR10515_f	1.06	0.945
rno	RCR10515	RCR10515_r	1.06	0.945
rno	RCR10516	RCR10516_f	1.06	0.945
rno	RCR10516	RCR10516_r	1.06	0.945
rno	RCR10517	RCR10517_f	1.53	0.652
rno	RCR10517	RCR10517_r	1.53	0.652
rno	RCR10518	RCR10518_f	4	4
rno	RCR10518	RCR10518_r	4	4
rno	RCR10519	RCR10519_f	1.67	2.39
rno	RCR10519	RCR10519_r	1.67	2.39
rno	RCR10520	RCR10520_f	1.69	0.591
rno	RCR10520	RCR10520_r	1.69	0.591
rno	RCR10521	RCR10521_f	2.27	1.77
rno	RCR10521	RCR10521_r	2.27	1.77
rno	RCR10522	RCR10522_f	0.828	1.21
rno	RCR10522	RCR10522_r	0.828	1.21
rno	RCR10523	RCR10523_f	2.69	1.49
rno	RCR10523	RCR10523_r	2.69	1.49
rno	RCR10524	RCR10524_f	0.907	4.41
rno	RCR10524	RCR10524_r	0.907	4.41
rno	RCR10525	RCR10525_f	1.98	2.02
rno	RCR10525	RCR10525_r	1.98	2.02
rno	RCR10526	RCR10526_f	1.24	0.807
rno	RCR10526	RCR10526_r	1.24	0.807
rno	RCR10527	RCR10527_f	0.828	1.21
rno	RCR10527	RCR10527_r	0.828	1.21
rno	RCR10528	RCR10528_f	1	1
rno	RCR10528	RCR10528_r	1	1
rno	RCR10529	RCR10529_f	2	2
rno	RCR10529	RCR10529_r	2	2
rno	RCR10530	RCR10530_f	1.22	0.82
rno	RCR10530	RCR10530_r	1.22	0.82
rno	RCR10531	RCR10531_f	1.22	0.82
rno	RCR10531	RCR10531_r	1.22	0.82
rno	RCR10532	RCR10532_f	1.36	2.93
rno	RCR10532	RCR10532_r	1.36	2.93
rno	RCR10533	RCR10533_f	0.848	1.18
rno	RCR10533	RCR10533_r	0.848	1.18
rno	RCR10534	RCR10534_f	2.19	1.83
rno	RCR10534	RCR10534_r	2.19	1.83
rno	RCR10535	RCR10535_f	0.911	1.1
rno	RCR10535	RCR10535_r	0.911	1.1
rno	RCR10536	RCR10536_f	2	2
rno	RCR10536	RCR10536_r	2	2
rno	RCR10537	RCR10537_f	1.23	3.26
rno	RCR10537	RCR10537_r	1.23	3.26
rno	RCR10538	RCR10538_f	1.73	2.32
rno	RCR10538	RCR10538_r	1.73	2.32
rno	RCR10539	RCR10539_f	0.618	1.62
rno	RCR10539	RCR10539_r	0.618	1.62
rno	RCR10540	RCR10540_f	1.22	0.82
rno	RCR10540	RCR10540_r	1.22	0.82
rno	RCR10541	RCR10541_f	1.73	2.32
rno	RCR10541	RCR10541_r	1.73	2.32
rno	RCR10542	RCR10542_f	2.44	1.64
rno	RCR10542	RCR10542_r	2.44	1.64
rno	RCR10543	RCR10543_f	4	4
rno	RCR10543	RCR10543_r	4	4
rno	RCR10544	RCR10544_f	2	2
rno	RCR10544	RCR10544_r	2	2
rno	RCR10545	RCR10545_f	1.48	0.677
rno	RCR10545	RCR10545_r	1.48	0.677
rno	RCR10546	RCR10546_f	4	4
rno	RCR10546	RCR10546_r	4	4
rno	RCR10547	RCR10547_f	1.71	2.34
rno	RCR10547	RCR10547_r	1.71	2.34
rno	RCR10548	RCR10548_f	4	4
rno	RCR10548	RCR10548_r	4	4
rno	RCR10549	RCR10549_f	4	4
rno	RCR10549	RCR10549_r	4	4
rno	RCR10550	RCR10550_f	0.956	1.05
rno	RCR10550	RCR10550_r	0.956	1.05
rno	RCR10551	RCR10551_f	3.21	1.25
rno	RCR10551	RCR10551_r	3.21	1.25
rno	RCR10552	RCR10552_f	1	1
rno	RCR10552	RCR10552_r	1	1
rno	RCR10553	RCR10553_f	1.07	0.934
rno	RCR10553	RCR10553_r	1.07	0.934
rno	RCR10554	RCR10554_f	0.848	1.18
rno	RCR10554	RCR10554_r	0.848	1.18
rno	RCR10555	RCR10555_f	0.761	1.31
rno	RCR10555	RCR10555_r	0.761	1.31
rno	RCR10556	RCR10556_f	0.874	1.14
rno	RCR10556	RCR10556_r	0.874	1.14
rno	RCR10557	RCR10557_f	0.95	1.05
rno	RCR10557	RCR10557_r	0.95	1.05
rno	RCR10558	RCR10558_f	0.414	2.41
rno	RCR10558	RCR10558_r	0.414	2.41
rno	RCR10559	RCR10559_f	0.796	1.26
rno	RCR10559	RCR10559_r	0.796	1.26
rno	RCR10560	RCR10560_f	1.87	2.14
rno	RCR10560	RCR10560_r	1.87	2.14
rno	RCR10561	RCR10561_f	2.13	1.88
rno	RCR10561	RCR10561_r	2.13	1.88
rno	RCR10562	RCR10562_f	1.95	2.05
rno	RCR10562	RCR10562_r	1.95	2.05
rno	RCR10563	RCR10563_f	2.62	1.53
rno	RCR10563	RCR10563_r	2.62	1.53
rno	RCR10564	RCR10564_f	2	2
rno	RCR10564	RCR10564_r	2	2
rno	RCR10565	RCR10565_f	2.42	1.65
rno	RCR10565	RCR10565_r	2.42	1.65
rno	RCR10566	RCR10566_f	2	2
rno	RCR10566	RCR10566_r	2	2
rno	RCR10567	RCR10567_f	2.1	1.91
rno	RCR10567	RCR10567_r	2.1	1.91
rno	RCR10568	RCR10568_f	2	2
rno	RCR10568	RCR10568_r	2	2
rno	RCR10569	RCR10569_f	4	4
rno	RCR10569	RCR10569_r	4	4
rno	RCR10570	RCR10570_f	4	4
